기준일자,요일,시간대,격자_50,업종대분류,카드이용금액계,카드이용건수계
20250525,일요일,4,다사574b461b,슈퍼마켓일반형,278368,31
20250525,일요일,6,다사577a585a,슈퍼마켓일반형,911115,60
20250525,일요일,5,다사471a388b,정육점,145509,7
20250525,일요일,6,다사653b463a,편의점,183417,20
20250525,일요일,4,다사510a461b,게임방/오락실,151361,34
20250525,일요일,6,다사591b475a,기타요식,372335,17
20250525,일요일,6,다사503a509b,한식,452235,21
20250525,일요일,3,다사483b504b,편의점,41521,31
20250525,일요일,4,다사484b544a,의복/의류,476210,14
20250525,일요일,4,다사438b510b,스포츠/레저용품,450956,7
20250525,일요일,5,다사483b556b,커피전문점,159393,20
20250525,일요일,6,다사483a516b,편의점,178858,20
20250525,일요일,5,다사486a572b,한식,1213070,15
20250525,일요일,2,다사549b490a,기타요식,30259,5
20250525,일요일,3,다사657b458a,편의점,136936,43
20250525,일요일,4,다사629b582b,제과점,534389,39
20250525,일요일,1,다사628a559a,노래방,6626,2
20250525,일요일,2,다사406b444b,기타요식,40823,5
20250525,일요일,4,다사616a572a,일식,1441184,12
20250525,일요일,5,다사497b524a,생활잡화/수입상품점,802259,106
20250525,일요일,3,다사626b582b,ZZ_나머지,109361,9
20250525,일요일,2,다사479b504b,기타요식,112707,4
20250525,일요일,4,다사634b508a,커피전문점,137038,15
20250525,일요일,4,다사603b449b,한식,2155178,73
20250525,일요일,4,다사581b599a,스포츠시설,1582111,127
20250525,일요일,6,다사457b473a,편의점,241082,12
20250525,일요일,4,다사613a623a,기타유통,60793,11
20250525,일요일,4,다사599a451a,기타요식,96039,16
20250525,일요일,5,다사599a527b,패스트푸드,130229,7
20250525,일요일,3,다사672a499b,제과점,344994,23
20250525,일요일,5,다사490a529a,일식,402440,8
20250525,일요일,5,다사636b579b,편의점,498686,73
20250525,일요일,3,다사498b566a,ZZ_나머지,37136,6
20250525,일요일,4,다사598b454a,ZZ_나머지,818535,33
20250525,일요일,4,다사494b446b,기타요식,124040,6
20250525,일요일,4,다사659a461a,농수산물,455987,6
20250525,일요일,4,다사529a478b,미용실,242851,12
20250525,일요일,2,다사599a655b,한식,139259,5
20250525,일요일,1,다사628b587a,게임방/오락실,305721,16
20250525,일요일,5,다사476a421b,기타요식,150800,7
20250525,일요일,4,다사470b534a,커피전문점,559711,40
20250525,일요일,4,다사564b456b,ZZ_나머지,19826,5
20250525,일요일,6,다사563a524a,한식,1492511,42
20250525,일요일,3,다사518b422b,ZZ_나머지,65129,18
20250525,일요일,2,다사510a524b,한식,671391,25
20250525,일요일,3,다사627b508b,기타요식,365826,9
20250525,일요일,3,다사605a547b,ZZ_나머지,68406,18
20250525,일요일,3,다사580a451b,패스트푸드,1156206,128
20250525,일요일,6,다사600b467a,ZZ_나머지,30010,7
20250525,일요일,5,다사632a508a,한식,1992295,28
20250525,일요일,6,다사569b456b,양식,4723530,21
20250525,일요일,4,다사579a467a,기타요식,549664,22
20250525,일요일,4,다사500a496b,한식,1158948,24
20250525,일요일,4,다사599a498a,제과점,48640,5
20250525,일요일,4,다사578b603a,생활잡화/수입상품점,167896,5
20250525,일요일,5,다사515a449b,생활잡화/수입상품점,2628939,167
20250525,일요일,5,다사440a500b,정육점,1116757,62
20250525,일요일,6,다사668a432b,한식,458836,7
20250525,일요일,6,다사527b511a,노래방,319643,16
20250525,일요일,6,다사583a440b,편의점,444681,72
20250525,일요일,5,다사420a467a,한식,447930,18
20250525,일요일,3,다사591a630a,정육점,662422,37
20250525,일요일,3,다사465b461a,미용실,366851,7
20250525,일요일,1,다사554a484b,한식,502842,35
20250525,일요일,4,다사469a428b,기타요식,370101,27
20250525,일요일,3,다사640b575a,한식,370093,39
20250525,일요일,1,다사561a520a,편의점,34171,5
20250525,일요일,4,다사587a570a,한식,480466,5
20250525,일요일,6,다사623a547b,슈퍼마켓일반형,34738,8
20250525,일요일,5,다사607b448b,기타요식,1734489,22
20250525,일요일,2,다사642a546b,편의점,186721,36
20250525,일요일,2,다사453a427a,한의원,12859,4
20250525,일요일,4,다사684b502b,한식,640880,15
20250525,일요일,2,다사512a461a,커피전문점,20917,5
20250525,일요일,5,다사516a425a,기타요식,704184,103
20250525,일요일,1,다사492a537a,노래방,19886,5
20250525,일요일,5,다사511a543b,편의점,805108,128
20250525,일요일,5,다사566b628b,ZZ_나머지,10902847,64
20250525,일요일,4,다사490b532b,제과점,781383,51
20250525,일요일,1,다사569a429b,한식,399658,7
20250525,일요일,4,다사587a544b,ZZ_나머지,292535,5
20250525,일요일,3,다사623a625a,편의점,55998,17
20250525,일요일,4,다사611a439a,제과점,4353871,224
20250525,일요일,2,다사482a567b,편의점,173538,13
20250525,일요일,5,다사469a477b,기타요식,429381,26
20250525,일요일,1,다사593a516b,편의점,22208,8
20250525,일요일,5,다사665a444a,편의점,228122,31
20250525,일요일,6,다사466a428b,결제대행(PG),15323537,534
20250525,일요일,6,다사552a516a,편의점,262010,25
20250525,일요일,5,다사488a560a,한식,627424,8
20250525,일요일,5,다사416b473a,제과점,641087,64
20250525,일요일,5,다사608a519b,슈퍼마켓일반형,4358050,388
20250525,일요일,6,다사490a460a,슈퍼마켓일반형,113657,19
20250525,일요일,4,다사441b475a,한식,3892072,14
20250525,일요일,4,다사484b459a,한식,694022,12
20250525,일요일,6,다사478a459b,게임방/오락실,59530,17
20250525,일요일,3,다사533b532b,한식,66732,6
20250525,일요일,3,다사574a585b,가전,10605481,7
20250525,일요일,4,다사610b521b,ZZ_나머지,123912,20
20250525,일요일,5,다사574a518b,한식,336106,8
20250601,일요일,1,다사631a547a,편의점,54936,6
20250601,일요일,3,다사513a493b,편의점,198436,17
20250601,일요일,6,다사565a577b,편의점,355221,48
20250601,일요일,4,다사573b605b,농수산물,45410,6
20250601,일요일,1,다사628a556b,편의점,139794,19
20250601,일요일,4,다사519a422b,한식,836591,15
20250601,일요일,4,다사588a438a,편의점,378253,19
20250601,일요일,2,다사534a526b,한식,218117,11
20250601,일요일,5,다사599b615b,한식,513978,74
20250601,일요일,3,다사652b443a,생활잡화/수입상품점,1225823,23
20250601,일요일,4,다사601b500b,커피전문점,179388,23
20250601,일요일,2,다사589b428a,편의점,20455,4
20250601,일요일,3,다사621b491a,제과점,1092017,60
20250601,일요일,4,다사483b447a,정육점,361695,6
20250601,일요일,3,다사573b576b,한식,488697,6
20250601,일요일,5,다사589a609b,약국,506210,82
20250601,일요일,5,다사713a520a,기타식품,177918,38
20250601,일요일,3,다사596a561b,독서실,23899,6
20250601,일요일,2,다사642b550a,편의점,106354,7
20250601,일요일,4,다사637b505b,편의점,116277,22
20250601,일요일,5,다사480b506a,동물병원,6854135,35
20250601,일요일,3,다사611b576b,편의점,6968,8
20250601,일요일,1,다사518a424a,한식,590909,11
20250601,일요일,4,다사593a531a,편의점,380135,48
20250601,일요일,1,다사488b505a,한식,1717231,29
20250601,일요일,5,다사428b446b,슈퍼마켓일반형,2809102,142
20250601,일요일,3,다사434a475a,한식,280850,8
20250601,일요일,6,다사548a433b,편의점,284600,48
20250601,일요일,1,다사517b423a,ZZ_나머지,75124,14
20250601,일요일,2,다사405b522a,세탁소,135686,6
20250601,일요일,5,다사601a463a,편의점,638376,52
20250601,일요일,2,다사598a430a,편의점,106255,9
20250601,일요일,6,다사480a582b,편의점,541678,58
20250601,일요일,6,다사480a539b,실내/실외골프장,173823,8
20250601,일요일,5,다사580b532a,편의점,396336,36
20250601,일요일,2,다사510b551a,편의점,191220,32
20250601,일요일,1,다사610b617b,"모텔,여관,기타숙박",762157,4
20250601,일요일,4,다사551a521a,기타요식,104812,11
20250601,일요일,4,다사517b517b,양식,118971,6
20250601,일요일,5,다사417b513b,일식,314402,17
20250601,일요일,5,다사597b419a,일식,217706,8
20250601,일요일,4,다사636b452b,화원,128901,12
20250601,일요일,4,다사540a523b,한식,74812,5
20250601,일요일,5,다사630a487b,편의점,531319,78
20250601,일요일,5,다사588a626b,기타요식,23668,7
20250601,일요일,1,다사583a624a,편의점,159565,26
20250601,일요일,3,다사559b537a,양식,293172,6
20250601,일요일,5,다사595b588a,커피전문점,259279,57
20250601,일요일,2,다사581b448b,제과점,67610,5
20250601,일요일,5,다사596b518b,편의점,661900,101
20250601,일요일,5,다사491a541a,커피전문점,92462,33
20250601,일요일,6,다사596b429b,양식,918475,12
20250601,일요일,5,다사615b463b,편의점,150994,18
20250601,일요일,4,다사601b451b,편의점,120631,22
20250601,일요일,2,다사589b556a,ZZ_나머지,27405,4
20250601,일요일,5,다사573a603b,슈퍼마켓일반형,34679,8
20250601,일요일,4,다사496b521b,한식,1185486,77
20250601,일요일,4,다사621b494a,중식,19879,6
20250601,일요일,4,다사580b467a,편의점,104550,18
20250601,일요일,5,다사623a509b,슈퍼마켓일반형,299821,37
20250601,일요일,3,다사542b430b,한식,1044097,41
20250601,일요일,2,다사523b486b,편의점,49915,4
20250601,일요일,2,다사639a533b,슈퍼마켓일반형,105453,17
20250601,일요일,5,다사488a579a,약국,1871536,184
20250601,일요일,5,다사626a625b,정육점,730543,21
20250601,일요일,4,다사483b545a,기타요식,175547,6
20250601,일요일,6,다사689b430a,편의점,789290,76
20250601,일요일,4,다사489b570a,한식,93127,6
20250601,일요일,4,다사509a427a,주유소,2214291,60
20250601,일요일,3,다사695a503b,슈퍼마켓일반형,599373,7
20250601,일요일,4,다사658b459b,주유소,4134754,89
20250601,일요일,3,다사507a498b,기타유통,81616,13
20250601,일요일,5,다사492a480b,주유소,44205,7
20250601,일요일,3,다사484a519a,편의점,118192,20
20250601,일요일,5,다사538b514b,약국,46893,6
20250601,일요일,3,다사456a438a,일식,226242,17
20250601,일요일,5,다사499a570b,편의점,275362,46
20250601,일요일,6,다사616b491b,한식,753606,25
20250601,일요일,6,다사516a494a,편의점,102520,13
20250601,일요일,2,다사600a636a,한식,619620,32
20250601,일요일,4,다사398a431a,편의점,465288,86
20250601,일요일,3,다사488b505a,기타요식,204293,34
20250601,일요일,2,다사600a424a,편의점,240316,40
20250601,일요일,5,다사641a553a,대형마트,216279445,2995
20250601,일요일,3,다사491a515b,기타요식,6618218,353
20250601,일요일,5,다사581b574a,편의점,743489,54
20250601,일요일,5,다사686a484a,제과점,327915,37
20250601,일요일,3,다사578a610a,정육점,17400778,8
20250601,일요일,5,다사531b488a,기타요식,203502,49
20250601,일요일,5,다사668b421a,편의점,1066158,280
20250601,일요일,2,다사570b512b,편의점,321402,47
20250601,일요일,6,다사569a437b,한식,6251532,98
20250601,일요일,6,다사643b560b,기타요식,688220,5
20250601,일요일,6,다사670a488b,기타식품,11760,5
20250601,일요일,3,다사570a614a,한식,149036,6
20250601,일요일,3,다사470a393b,화원,64290,6
20250601,일요일,6,다사674b503a,기타요식,234263,6
20250601,일요일,6,다사520b530b,편의점,571486,66
20250601,일요일,3,다사479a539a,기타요식,225994,16
20250601,일요일,6,다사576a467b,커피전문점,96645,16
20250601,일요일,4,다사574b461b,슈퍼마켓일반형,216454,18
20250601,일요일,6,다사577a585a,슈퍼마켓일반형,685257,68
20250601,일요일,5,다사471a388b,정육점,178141,8
20250601,일요일,6,다사653b463a,편의점,227618,23
20250601,일요일,4,다사510a461b,게임방/오락실,157144,40
20250601,일요일,6,다사591b475a,기타요식,242477,15
20250601,일요일,6,다사503a509b,한식,474949,23
20250601,일요일,3,다사483b504b,편의점,50462,29
20250601,일요일,4,다사484b544a,의복/의류,397004,12
20250601,일요일,4,다사438b510b,스포츠/레저용품,387333,6
20250601,일요일,5,다사483b556b,커피전문점,114742,18
20250601,일요일,6,다사483a516b,편의점,193060,18
20250601,일요일,5,다사486a572b,한식,1192778,15
20250601,일요일,2,다사549b490a,기타요식,19534,4
20250601,일요일,3,다사657b458a,편의점,123204,55
20250601,일요일,4,다사629b582b,제과점,517726,26
20250601,일요일,1,다사628a559a,노래방,12140,3
20250601,일요일,2,다사406b444b,기타요식,41989,4
20250601,일요일,4,다사616a572a,일식,1537674,12
20250601,일요일,5,다사497b524a,생활잡화/수입상품점,645397,107
20250601,일요일,3,다사626b582b,ZZ_나머지,117014,8
20250601,일요일,2,다사479b504b,기타요식,129985,4
20250601,일요일,4,다사634b508a,커피전문점,130151,19
20250601,일요일,4,다사603b449b,한식,2217083,62
20250601,일요일,4,다사581b599a,스포츠시설,2108954,131
20250601,일요일,6,다사457b473a,편의점,180381,15
20250601,일요일,4,다사613a623a,기타유통,80202,12
20250601,일요일,4,다사599a451a,기타요식,54680,12
20250601,일요일,5,다사599a527b,패스트푸드,86172,6
20250601,일요일,3,다사672a499b,제과점,385658,18
20250601,일요일,5,다사490a529a,일식,327170,7
20250601,일요일,5,다사636b579b,편의점,499617,71
20250601,일요일,3,다사498b566a,ZZ_나머지,33449,7
20250601,일요일,4,다사598b454a,ZZ_나머지,570864,28
20250601,일요일,4,다사494b446b,기타요식,122274,7
20250601,일요일,4,다사659a461a,농수산물,527270,5
20250601,일요일,4,다사529a478b,미용실,177798,13
20250601,일요일,2,다사599a655b,한식,143685,4
20250601,일요일,1,다사628b587a,게임방/오락실,333908,18
20250601,일요일,5,다사476a421b,기타요식,137729,9
20250601,일요일,4,다사470b534a,커피전문점,500619,37
20250601,일요일,4,다사564b456b,ZZ_나머지,21487,4
20250601,일요일,6,다사563a524a,한식,2089421,45
20250601,일요일,3,다사518b422b,ZZ_나머지,57988,14
20250601,일요일,2,다사510a524b,한식,642248,23
20250601,일요일,3,다사627b508b,기타요식,373896,8
20250601,일요일,3,다사605a547b,ZZ_나머지,62992,19
20250601,일요일,3,다사580a451b,패스트푸드,1059017,142
20250601,일요일,6,다사600b467a,ZZ_나머지,25957,8
20250601,일요일,5,다사632a508a,한식,2414381,29
20250601,일요일,6,다사569b456b,양식,3839342,18
20250601,일요일,4,다사579a467a,기타요식,523690,15
20250601,일요일,4,다사500a496b,한식,1140739,25
20250601,일요일,4,다사599a498a,제과점,43857,5
20250601,일요일,4,다사578b603a,생활잡화/수입상품점,183985,7
20250601,일요일,5,다사515a449b,생활잡화/수입상품점,2138444,127
20250601,일요일,5,다사440a500b,정육점,858291,50
20250601,일요일,6,다사668a432b,한식,375305,6
20250601,일요일,6,다사527b511a,노래방,237476,13
20250601,일요일,6,다사583a440b,편의점,409940,55
20250601,일요일,5,다사420a467a,한식,423904,16
20250601,일요일,3,다사591a630a,정육점,619809,26
20250601,일요일,3,다사465b461a,미용실,282043,7
20250601,일요일,1,다사554a484b,한식,564063,26
20250601,일요일,4,다사469a428b,기타요식,399445,25
20250601,일요일,3,다사640b575a,한식,332201,28
20250601,일요일,1,다사561a520a,편의점,23577,4
20250601,일요일,4,다사587a570a,한식,573979,6
20250601,일요일,6,다사623a547b,슈퍼마켓일반형,30236,5
20250601,일요일,5,다사607b448b,기타요식,1789662,22
20250601,일요일,2,다사642a546b,편의점,308669,42
20250601,일요일,2,다사453a427a,한의원,9735,4
20250601,일요일,4,다사684b502b,한식,815175,16
